code,category,date,time_start,time_end,location
535,自行車竊盜,2016-06-16,10,12,臺北市萬華區青年路31~60號
536,自行車竊盜,2016-06-17,02,04,臺北市大安區仁慈里信義路4段53巷
537,自行車竊盜,2016-06-17,20,22,臺北市文山區興業里2鄰興隆路2段151~180號
538,自行車竊盜,2016-06-18,02,04,臺北市大安區錦泰里杭州南路2段61巷1~30號
539,自行車竊盜,2016-06-19,00,02,臺北市文山區興得里興隆路3段211~240號
540,自行車竊盜,2016-06-20,16,18,臺北市萬華區中華路2段361~390號
541,自行車竊盜,2016-06-22,20,22,臺北市大安區敦安里安和路1段61~90號
542,自行車竊盜,2016-06-23,16,18,臺北市大安區光明里杭州南路2段1~30號
543,自行車竊盜,2016-06-24,02,04,臺北市萬華區寶興街121~150號
544,自行車竊盜,2016-06-25,04,06,臺北市內湖區安康路1~30號
545,自行車竊盜,2016-06-25,20,22,臺北市大安區龍雲里大安路2段91~120號
546,自行車竊盜,2016-06-25,22,24,臺北市信義區長春里松山路271~300號
547,自行車竊盜,2016-06-27,02,04,臺北市信義區中行里福德街268巷31~60號
548,自行車竊盜,2016-06-27,06,08,臺北市士林區明勝里承德路4段9巷1~30號
549,自行車竊盜,2016-06-27,12,14,臺北市大安區敦煌里安和路1段135巷1~30號
550,自行車竊盜,2016-06-28,14,16,臺北市大安區龍安里和平東路1段181~210號
551,自行車竊盜,2016-06-28,18,20,臺北市松山區敦化北路331~360號
552,自行車竊盜,2016-06-29,00,02,臺北市信義區五全里松信路121~150號
553,自行車竊盜,2016-06-30,08,10,臺北市內湖區內湖路2段263巷21弄1~30號
554,自行車竊盜,2016-07-01,12,14,臺北市大安區芳和里臥龍街121~150號
555,自行車竊盜,2016-07-03,02,04,臺北市信義區忠孝東路4段(國父紀念館3號
556,自行車竊盜,2016-07-03,06,08,臺北市大安區龍門里大安森林公園五出口自行車停車場
557,自行車竊盜,2016-07-03,22,24,臺北市信義區安康里松德路61~90號
558,自行車竊盜,2016-07-03,22,24,臺北市大安區仁慈里信義路4段19巷1~30號
559,自行車竊盜,2016-07-04,20,22,臺北市松山區敦化北路222巷61~90號
560,自行車竊盜,2016-07-08,10,12,臺北市中正區螢圃里重慶南路3段61~90號
561,自行車竊盜,2016-07-11,16,18,臺北市大同區哈密街59巷
562,自行車竊盜,2016-07-12,20,22,臺北市文山區明義里016鄰興隆路4段107巷31~60號
563,自行車竊盜,2016-07-15,12,14,臺北市大安區學府里羅斯福路4段1~30號
564,自行車竊盜,2016-07-15,14,16,臺北市松山區八德路3段31~60號
565,自行車竊盜,2016-07-15,18,20,臺北市北投區永明里石牌路2段99巷1~30號
566,自行車竊盜,2016-07-16,10,12,臺北市信義區興雅里興雅路(貴婦百貨後方)
567,自行車竊盜,2016-07-17,12,14,臺北市文山區木柵里007鄰木柵路3段61~90號
568,自行車竊盜,2016-07-19,16,18,臺北市松山區南京東路5段(三民路口)
569,自行車竊盜,2016-07-21,06,08,臺北市內湖區(港墘捷運站1號
570,自行車竊盜,2016-07-22,22,24,臺北市中山區建國北路2段96巷口
571,自行車竊盜,2016-07-25,04,06,臺北市文山區興福里興隆路1段260巷1~30號
572,自行車竊盜,2016-07-25,08,10,臺北市文山區興邦里1鄰興隆路2段121~150號
573,自行車竊盜,2016-07-25,14,16,臺北市中山區長安東路1段11巷1~30號
574,自行車竊盜,2016-07-25,22,24,臺北市信義區興隆里忠孝東路5段(國父紀念館北側)
575,自行車竊盜,2016-07-26,20,22,臺北市信義區興隆里忠孝東路(國館三號
576,自行車竊盜,2016-07-26,20,22,臺北市信義區興雅里松高路1~30號
577,自行車竊盜,2016-07-26,20,22,臺北市信義區興雅里忠孝東路5段(市府捷運站1號
578,自行車竊盜,2016-07-29,18,20,臺北市信義區興隆里忠孝東路5段(國父紀念館3號
579,自行車竊盜,2016-07-30,00,02,臺北市中山區民生東路3段91~120號
580,自行車竊盜,2016-07-30,14,16,臺北市松山區三民路43巷1~30號
581,自行車竊盜,2016-07-30,16,18,臺北市北投區關渡里知行路61~90號
582,自行車竊盜,2016-07-31,02,04,臺北市萬華區馬場町河濱公園
583,自行車竊盜,2016-07-31,22,24,臺北市內湖區安泰街56巷1~30號
584,自行車竊盜,2016-08-01,12,14,臺北市南港區舊莊里舊莊街1段91巷1~30號
585,自行車竊盜,2016-08-01,20,22,臺北市大安區龍雲里大安路2段121~150號
586,自行車竊盜,2016-08-01,22,24,臺北市士林區社新里社子街22巷31~60號
587,自行車竊盜,2016-08-02,08,10,臺北市大同區國順里迪化街2段151~180號
588,自行車竊盜,2016-08-02,14,16,臺北市萬華區康定路331~360號
589,自行車竊盜,2016-08-03,06,08,臺北市萬華區西寧南路武昌街口
590,自行車竊盜,2016-08-04,06,08,臺北市大安區敦煌里仁愛路4段300巷1~30號
591,自行車竊盜,2016-08-04,10,12,臺北市大安區永康里信義路2段121~150號
592,自行車竊盜,2016-08-05,08,10,臺北市萬華區西園路2段181~210號
593,自行車竊盜,2016-08-07,00,02,臺北市大安區龍門里大安森林公園捷運站五號
594,自行車竊盜,2016-08-07,14,16,臺北市中山區錦州街1~30號
595,自行車竊盜,2016-08-15,10,12,臺北市松山區富錦街61~90號
596,自行車竊盜,2016-08-16,04,06,臺北市大安區虎嘯里敦化南路2段211~240號
597,自行車竊盜,2016-08-16,08,10,臺北市中正區建國里中華路1段61~90號
598,自行車竊盜,2016-08-19,12,14,臺北市文山區木柵里029鄰木柵路3段102巷1~30號
599,自行車竊盜,2016-08-19,22,24,臺北市文山區興邦里興隆路2段1~30號
600,自行車竊盜,2016-08-21,12,14,臺北市文山區順興里006鄰忠順街2段1~30號
601,自行車竊盜,2016-08-21,18,20,臺北市文山區木柵里029鄰木柵路3段102巷1~30號
602,自行車竊盜,2016-08-22,10,12,臺北市大安區敦煌里信義路4段211~240號
603,自行車竊盜,2016-08-23,10,12,臺北市南港區中研里研究院路2段61巷2弄1~30號
604,自行車竊盜,2016-08-23,12,14,臺北市南港區舊莊里舊莊街1段91巷1~30號
605,自行車竊盜,2016-08-23,22,24,臺北市南港區東明里南港路2段86巷(內(南港郵局旁))
606,自行車竊盜,2016-08-24,02,04,臺北市文山區景行里景中街1~30號
607,自行車竊盜,2016-08-24,08,10,臺北市大安區通化里文昌街271~300號
608,自行車竊盜,2016-08-24,10,12,臺北市南港區中研里福山街56巷(與大坑街口)
609,自行車竊盜,2016-08-24,20,22,臺北市文山區明義里022鄰木柵路2段2巷31~60號
610,自行車竊盜,2016-08-25,06,08,臺北市大安區義安里信義路與安和路口
611,自行車竊盜,2016-08-26,04,06,臺北市大同區保安里哈密街59巷31弄1~30號
612,自行車竊盜,2016-08-26,22,24,臺北市中山區松江路91~120號
613,自行車竊盜,2016-08-27,16,18,臺北市萬華區成都路漢中街口
614,自行車竊盜,2016-08-27,18,20,臺北市大安區光武里忠孝東路4段101巷1~30號
615,自行車竊盜,2016-08-29,16,18,臺北市中山區北安路630巷9弄1~30號
616,自行車竊盜,2016-08-30,20,22,臺北市內湖區星雲街181~210號
617,自行車竊盜,2016-08-30,20,22,臺北市中正區板溪里羅斯福路2段91~120號
618,自行車竊盜,2016-09-01,02,04,臺北市北投區秀山里中和街502巷14弄1~30號
619,自行車竊盜,2016-09-01,06,08,臺北市文山區忠順里016鄰忠順街2段85巷1~30號
620,自行車竊盜,2016-09-02,04,06,臺北市中正區板溪里羅斯福路與南昌路2段口
621,自行車竊盜,2016-09-02,10,12,臺北市北投區大同里光明路(捷運北投站腳踏車停車場)
622,自行車竊盜,2016-09-04,18,20,臺北市信義區興隆里仁愛路4段481~510號
623,自行車竊盜,2016-09-04,18,20,臺北市北投區東華里東華街31段(石牌捷運站東華街腳踏車停車場)
624,自行車竊盜,2016-09-04,20,22,臺北市中正區黎明里(捷運臺大醫院站2號
625,自行車竊盜,2016-09-06,04,06,臺北市松山區八德路4段211~240號
626,自行車竊盜,2016-09-07,10,12,臺北市萬華區西門站
627,自行車竊盜,2016-09-08,10,12,臺北市北投區致遠二路5巷1~30號
628,自行車竊盜,2016-09-10,04,06,臺北市大同區蓬萊里承德路(民權西路)
629,自行車竊盜,2016-09-10,08,10,臺北市信義區六和里松仁路241~270號
630,自行車竊盜,2016-09-10,12,14,臺北市信義區永吉里松山路1~30號
631,自行車竊盜,2016-09-10,16,18,臺北市北投區開明里中和街241~270號
632,自行車竊盜,2016-09-14,08,10,臺北市中正區螢圃里廈門街71巷1~30號
633,自行車竊盜,2016-09-14,20,22,臺北市大安區龍生里和平東路2段61~90號
634,自行車竊盜,2016-09-15,00,02,臺北市松山區八德路4段245巷56弄1~30號
635,自行車竊盜,2016-09-15,20,22,臺北市大同區雙連里重慶北路2段151~180號
636,自行車竊盜,2016-09-18,14,16,臺北市文山區萬美里006鄰萬利街1~30號
637,自行車竊盜,2016-09-18,20,22,臺北市大安區光信里仁愛路4段300巷31弄1~30號
638,自行車竊盜,2016-09-21,06,08,臺北市大安區龍泉里師大路1~30號
639,自行車竊盜,2016-09-21,18,20,臺北市大安區龍門里新生南路2段1~30號
640,自行車竊盜,2016-09-23,06,08,臺北市大安區龍圖里復興南路2段31~60號
641,自行車竊盜,2016-09-23,22,24,臺北市中正區新營里(中正紀念堂3號
642,自行車竊盜,2016-09-24,14,16,臺北市內湖區環山路1段91~120號
643,自行車竊盜,2016-09-29,18,20,臺北市大安區華聲里忠孝東路4段301~330號
644,自行車竊盜,2016-10-03,02,04,臺北市信義區六藝里9鄰永吉路180巷48弄1~30號
645,自行車竊盜,2016-10-03,12,14,臺北市中正區東門里徐州路((臺大醫院車道出入口旁人行道))
646,自行車竊盜,2016-10-03,16,18,臺北市士林區三玉里士東路200巷31~60號
647,自行車竊盜,2016-10-06,12,14,臺北市松山區南京東路5段(三民路口)
648,自行車竊盜,2016-10-06,16,18,臺北市內湖區環山路2段61~90號
649,自行車竊盜,2016-10-09,14,16,臺北市大安區錦華里和平東路1段1~30號
650,自行車竊盜,2016-10-09,18,20,臺北市大安區學府里羅斯福路4段1~30號
651,自行車竊盜,2016-10-10,06,08,臺北市北投區榮光里西安街(唭哩岸站1號
652,自行車竊盜,2016-10-11,10,12,臺北市大安區車層里忠孝東路4段211~240號
653,自行車竊盜,2016-10-11,10,12,臺北市內湖區康寧路3段265巷31~60號
654,自行車竊盜,2016-10-13,16,18,臺北市士林區承德里中山北路5段61~90號
655,自行車竊盜,2016-10-14,14,16,臺北市大同區建功里中山捷運站4號
656,自行車竊盜,2016-10-14,20,22,臺北市萬華區長順街99巷1~30號
657,自行車竊盜,2016-10-15,00,02,臺北市大安區學府里長興街31~60號
658,自行車竊盜,2016-10-17,14,16,臺北市信義區四育里松隆路151~180號
659,自行車竊盜,2016-10-17,14,16,臺北市信義區四育里松隆路151~180號
660,自行車竊盜,2016-10-19,18,20,臺北市萬華區環河南路2段50巷1~30號
661,自行車竊盜,2016-10-21,18,20,臺北市大安區龍門里建國南路2段241~270號
662,自行車竊盜,2016-10-22,00,02,臺北市信義區信義路5段150巷271~300號
663,自行車竊盜,2016-10-22,08,10,臺北市士林區三玉里天母東路121~150號
664,自行車竊盜,2016-10-22,10,12,臺北市北投區大同里光明路1~30號
665,自行車竊盜,2016-10-22,16,18,臺北市文山區木柵里030鄰木柵路3段91~120號
666,自行車竊盜,2016-10-22,16,18,臺北市文山區木柵里030鄰木柵路3段91~120號
667,自行車竊盜,2016-10-22,18,20,臺北市中正區螢圃里廈門街31~60號
668,自行車竊盜,2016-10-23,12,14,臺北市北投區吉利里實踐街61~90號
669,自行車竊盜,2016-10-23,20,22,臺北市中正區新營里金華街1~30號
670,自行車竊盜,2016-10-24,20,22,臺北市南港區三重里(捷運南港展覽館站5號
671,自行車竊盜,2016-10-25,06,08,臺北市文山區萬有里景興路10巷1~30號
672,自行車竊盜,2016-10-25,14,16,臺北市北投區大同里光明路1~30號
673,自行車竊盜,2016-10-25,14,16,臺北市北投區大同里光明路1~30號
674,自行車竊盜,2016-10-26,22,24,臺北市信義區三犁里信義路5段(象山捷運站2號
675,自行車竊盜,2016-10-27,02,04,臺北市文山區景華里景興路42巷2弄
676,自行車竊盜,2016-10-27,16,18,臺北市文山區萬年里汀州路4段1~30號
677,自行車竊盜,2016-10-28,10,12,臺北市北投區大同里北投路1段(北投捷運站停車場)
678,自行車竊盜,2016-10-28,10,12,臺北市北投區榮光里石牌路1段181~210號
679,自行車竊盜,2016-10-29,12,14,臺北市士林區承德里中山北路5段61~90號
680,自行車竊盜,2016-10-29,20,22,臺北市大安區龍門里捷運大安森林公園站5號
681,自行車竊盜,2016-10-30,16,18,臺北市文山區萬年里汀州路4段1~30號
682,自行車竊盜,2016-10-31,08,10,臺北市文山區萬年里汀州路4段61~90號
683,自行車竊盜,2016-10-31,08,10,臺北市大同區南芳里迪化街1段331~360號
684,自行車竊盜,2016-10-31,10,12,臺北市北投區開明里復興四路61~90號
685,自行車竊盜,2016-10-31,20,22,臺北市大安區龍陣里復興南路2段148巷1~30號
686,自行車竊盜,2016-11-01,12,14,臺北市文山區萬祥里羅斯福路5段181~210號
687,自行車竊盜,2016-11-01,16,18,臺北市北投區一德里大度路3段296巷31~60號
688,自行車竊盜,2016-11-01,18,20,臺北市文山區忠順里002鄰興隆路4段121~150號
689,自行車竊盜,2016-11-02,00,02,臺北市內湖區南京東路6段241~270號
690,自行車竊盜,2016-11-02,00,02,臺北市信義區三張里莊敬路423巷7弄
691,自行車竊盜,2016-11-02,08,10,臺北市北投區大同里光明路1~30號
692,自行車竊盜,2016-11-02,16,18,臺北市大同區光能里雙連捷運站1號
693,自行車竊盜,2016-11-05,08,10,臺北市大安區虎嘯里敦化南路2段181~210號
694,自行車竊盜,2016-11-06,08,10,臺北市士林區忠誠里德行東路104巷9弄1~30號
695,自行車竊盜,2016-11-06,12,14,臺北市松山區光復南路66巷61~90號
696,自行車竊盜,2016-11-06,14,16,臺北市大同區建功里建成國中正門口
697,自行車竊盜,2016-11-07,12,14,臺北市萬華區桂林路31~60號
698,自行車竊盜,2016-11-09,00,02,臺北市大安區通安里5鄰文昌街151~180號
699,自行車竊盜,2016-11-10,14,16,臺北市大安區龍門里信義路3段91~120號
700,自行車竊盜,2016-11-12,08,10,臺北市中正區建國里中山南路1~30號
701,自行車竊盜,2016-11-12,10,12,臺北市大安區新龍里建國南路2段121~150號
702,自行車竊盜,2016-11-13,12,14,臺北市大安區龍門里信義路3段91~120號
703,自行車竊盜,2016-11-14,10,12,臺北市文山區順興里018鄰恆光街17巷1~30號
704,自行車竊盜,2016-11-14,10,12,臺北市文山區樟文里007鄰木新路3段232巷1~30號
705,自行車竊盜,2016-11-15,12,14,臺北市文山區景行里景興路42巷2弄
706,自行車竊盜,2016-11-16,04,06,臺北市大安區仁慈里仁愛路4段8巷1~30號
707,自行車竊盜,2016-11-16,08,10,臺北市文山區景行里羅斯福路6段401巷(旁)
708,自行車竊盜,2016-11-16,14,16,臺北市大安區新龍里建國南路2段121~150號
709,自行車竊盜,2016-11-17,04,06,臺北市大安區敦安里仁愛路4段122巷1~30號
710,自行車竊盜,2016-11-18,20,22,臺北市北投區清江里中央南路1段181~210號
711,自行車竊盜,2016-11-19,12,14,臺北市文山區興光里興隆路3段115巷(內)
712,自行車竊盜,2016-11-19,14,16,臺北市大同區老師里環河北路2段361~390號
713,自行車竊盜,2016-11-19,14,16,臺北市文山區興家里13鄰興隆路3段211~240號
714,自行車竊盜,2016-11-19,18,20,臺北市大安區龍雲里大安路2段61~90號
715,自行車竊盜,2016-11-20,10,12,臺北市信義區信義路5段(運山捷運站2號
716,自行車竊盜,2016-11-20,10,12,臺北市中正區文北里杭州南路1段131巷1~30號
717,自行車竊盜,2016-11-20,16,18,臺北市南港區南港里市民大道8段((南港火車站天橋下))
718,自行車竊盜,2016-11-23,04,06,臺北市信義區中興里信義路4段391~420號
719,自行車竊盜,2016-11-25,22,24,臺北市信義區廣居里忠孝東路5段421~450號
720,自行車竊盜,2016-11-26,08,10,臺北市士林區承德里18鄰基河路1~30號
721,自行車竊盜,2016-11-26,18,20,臺北市文山區萬隆里羅斯福路5段211~240號
722,自行車竊盜,2016-11-27,10,12,臺北市北投區大同里光明路1~30號
723,自行車竊盜,2016-11-28,14,16,臺北市萬華區西門捷運站六號
724,自行車竊盜,2016-11-29,20,22,臺北市大安區龍生里瑞安街135巷1~30號
725,自行車竊盜,2016-11-30,04,06,臺北市萬華區環河南路2段250巷33弄1~30號
726,自行車竊盜,2016-11-30,12,14,臺北市中正區南門里愛國西路與博愛路口
727,自行車竊盜,2016-12-03,20,22,臺北市松山區三民路74巷1~30號
728,自行車竊盜,2016-12-05,06,08,臺北市大安區學府里公館捷運站3號
729,自行車竊盜,2016-12-07,14,16,臺北市松山區民生東路5段1~30號
730,自行車竊盜,2016-12-09,06,08,臺北市松山區民生東路5段151~180號
731,自行車竊盜,2016-12-09,10,12,臺北市中山區中山北路3段31~60號
732,自行車竊盜,2016-12-09,10,12,臺北市中山區松江路151~180號
733,自行車竊盜,2016-12-09,14,16,臺北市萬華區西園路1段241~270號
734,自行車竊盜,2016-12-12,12,14,臺北市信義區永吉路187巷1~30號
735,自行車竊盜,2016-12-14,22,24,臺北市大安區錦華里和平東路1段55巷
736,自行車竊盜,2016-12-15,08,10,臺北市信義區四育里虎林街1~30號
737,自行車竊盜,2016-12-15,18,20,臺北市大安區仁慈里仁愛路4段1~30號
738,自行車竊盜,2016-12-16,18,20,臺北市信義區安康里松德路168巷1~30號
739,自行車竊盜,2016-12-18,14,16,臺北市信義區雙和里吳興街260巷(底台北醫學院口腔醫療大樓側門人行道上)
740,自行車竊盜,2016-12-19,10,12,臺北市大同區建明里長安西路78巷1弄1~30號
741,自行車竊盜,2016-12-20,14,16,臺北市信義區中興里信義路4段361~390號
742,自行車竊盜,2016-12-21,18,20,臺北市松山區延壽街391~420號
743,自行車竊盜,2016-12-23,22,24,臺北市信義區長春里松山路336巷1~30號
744,自行車竊盜,2016-12-24,08,10,臺北市信義區象山捷運站1號
745,自行車竊盜,2016-12-24,10,12,臺北市松山區光復北路181~210號
746,自行車竊盜,2016-12-24,22,24,臺北市松山區健康路325巷18弄31~60號
747,自行車竊盜,2016-12-24,22,24,臺北市松山區延壽街91~120號
748,自行車竊盜,2016-12-25,02,04,臺北市文山區木新里025鄰永安街48巷1~30號
749,自行車竊盜,2016-12-25,02,04,臺北市大安區黎和里和平東路3段391~420號
750,自行車竊盜,2016-12-25,08,10,臺北市萬華區桂林路121~150號
751,自行車竊盜,2016-12-26,02,04,臺北市南港區中南里中南街151~180號
752,自行車竊盜,2016-12-26,04,06,臺北市文山區景慶里景福街\弄151~180號
753,自行車竊盜,2016-12-29,10,12,臺北市大同區隆和里大橋頭捷運站2號
754,自行車竊盜,2016-12-30,14,16,臺北市文山區景美里羅斯福路6段301~330號
755,自行車竊盜,2016-12-30,14,16,臺北市文山區景美里羅斯福路6段271~300號
756,自行車竊盜,2017-01-01,10,12,臺北市信義區六合里松仁路240巷1~30號
757,自行車竊盜,2017-01-03,18,20,臺北市中山區圓山捷運站2號
758,自行車竊盜,2017-01-05,20,22,臺北市內湖區東湖國中(內湖區康樂街151巷內)旁人行
759,自行車竊盜,2017-01-06,16,18,臺北市文山區木柵里029鄰木柵路3段91~120號
760,自行車竊盜,2017-01-07,04,06,臺北市大安區龍泉里和平東路1段181~210號
761,自行車竊盜,2017-01-07,22,24,臺北市中山區天祥路60巷1~30號
762,自行車竊盜,2017-01-08,02,04,臺北市中山區玉門街1~30號
763,自行車竊盜,2017-01-08,10,12,臺北市北投區福興里自強街61~90號
764,自行車竊盜,2017-01-08,18,20,臺北市中正區徐州路
765,自行車竊盜,2017-01-10,20,22,臺北市大安區住安里信義路4段1~30號
766,自行車竊盜,2017-01-12,04,06,臺北市大安區仁慈里復興南路1段279巷1~30號
767,自行車竊盜,2017-01-16,06,08,臺北市大安區錦泰里金華街102巷
768,自行車竊盜,2017-01-16,08,10,臺北市士林區德華里福國路61~90號
769,自行車竊盜,2017-01-17,12,14,臺北市文山區萬和里溪洲街(萬隆街口)
770,自行車竊盜,2017-01-17,12,14,臺北市大同區至聖里承德路3段241~270號
771,自行車竊盜,2017-01-17,12,14,臺北市文山區萬年里汀州路4段105巷
772,自行車竊盜,2017-01-18,06,08,臺北市大安區全安里安和路2段211~240號
773,自行車竊盜,2017-01-18,08,10,臺北市大安區芳和里基隆路2段291巷
774,自行車竊盜,2017-01-19,18,20,臺北市大安區華聲里光復南路72巷61~90號
775,自行車竊盜,2017-01-21,08,10,臺北市北投區稻香里中央北路2段271~300號
776,自行車竊盜,2017-01-22,08,10,臺北市信義區三犁里信義路5段(象山捷運站2號
777,自行車竊盜,2017-01-23,08,10,臺北市大同區大有里民樂街151~180號
778,自行車竊盜,2017-01-23,16,18,臺北市北投區大同里清江路61~90號
779,自行車竊盜,2017-01-23,16,18,臺北市內湖區內湖路1段360巷1~30號
780,自行車竊盜,2017-01-24,14,16,臺北市文山區景慶里羅斯福路6段211~240號
781,自行車竊盜,2017-01-24,18,20,臺北市士林區德行里福國路61~90號
782,自行車竊盜,2017-01-25,08,10,臺北市大安區基隆路與和平東路口(六張犁捷運站出口前)
783,自行車竊盜,2017-01-31,04,06,臺北市中山區新生北路2段68巷31~60號
784,自行車竊盜,2017-02-02,22,24,臺北市中山區龍江路370巷31~60號
785,自行車竊盜,2017-02-03,14,16,臺北市文山區景華里景興路31~60號
786,自行車竊盜,2017-02-05,14,16,臺北市文山區景華里景中街22巷(旁)
787,自行車竊盜,2017-02-06,22,24,臺北市文山區萬隆里景隆街1~30號
788,自行車竊盜,2017-02-07,10,12,臺北市中正區市民大道路3段1~30號
789,自行車竊盜,2017-02-08,06,08,臺北市中山區安東街16巷31~60號
790,自行車竊盜,2017-02-08,20,22,臺北市大安區古風里辛亥路1段91~120號
791,自行車竊盜,2017-02-09,06,08,臺北市文山區明義里016鄰興隆路4段107巷31~60號
792,自行車竊盜,2017-02-11,12,14,臺北市中正區東門里中山南路1~30號
793,自行車竊盜,2017-02-12,08,10,臺北市大安區龍淵里29鄰和平東路2段96巷20弄1~30號
794,自行車竊盜,2017-02-12,14,16,臺北市文山區景慶里羅斯福路6段211~240號
795,自行車竊盜,2017-02-13,12,14,臺北市文山區景慶里景福街211~240號
796,自行車竊盜,2017-02-14,16,18,臺北市大安區龍生里復興南路2段211~240號
797,自行車竊盜,2017-02-15,10,12,臺北市大安區永康里信義路2段151~180號
798,自行車竊盜,2017-02-15,20,22,臺北市文山區萬有里羅斯福路6段91~120號
799,自行車竊盜,2017-02-17,04,06,臺北市中正區水源里羅斯福路4段136巷6弄1~30號
800,自行車竊盜,2017-02-18,10,12,臺北市信義區永春里忠孝東路5段(後山埤捷運站1號
801,自行車竊盜,2017-02-18,10,12,臺北市南港區玉成公園旁(玉成公園旁)
802,自行車竊盜,2017-02-18,10,12,臺北市松山區南京東路5段123巷8弄31~60號
803,自行車竊盜,2017-02-18,18,20,臺北市大安區龍圖里建國南路2段(大安森林公園3號
804,自行車竊盜,2017-02-19,14,16,臺北市萬華區廣州街209巷1~30號
805,自行車竊盜,2017-02-20,16,18,臺北市南港區三重里(捷運南港展覽館站5號
806,自行車竊盜,2017-02-21,02,04,臺北市信義區國業里虎林街222巷31~60號
807,自行車竊盜,2017-02-22,02,04,臺北市中正區螢圃里汀州路2段61~90號
808,自行車竊盜,2017-02-22,06,08,臺北市信義區黎平里富陽街21巷18弄1~30號
809,自行車竊盜,2017-02-22,08,10,臺北市大安區敦安里仁愛路4段122巷
810,自行車竊盜,2017-02-23,14,16,臺北市中正區南福里羅斯福路1段61~90號
811,自行車竊盜,2017-02-26,20,22,臺北市萬華區廣州街211~240號
812,自行車竊盜,2017-02-27,16,18,臺北市萬華區西門節運一號
813,自行車竊盜,2017-02-28,12,14,臺北市萬華區康定路74巷2弄1~30號
814,自行車竊盜,2017-02-28,20,22,臺北市大安區福住里新生南路2段31~60號
815,自行車竊盜,2017-03-01,08,10,臺北市中正區黎明里常德街1~30號
816,自行車竊盜,2017-03-01,12,14,臺北市南港區西新里向陽路31~60號
817,自行車竊盜,2017-03-01,20,22,臺北市文山區景行里羅斯福路6段401巷
818,自行車竊盜,2017-03-03,18,20,臺北市士林區福林里18鄰中正路235巷31~60號
819,自行車竊盜,2017-03-04,16,18,臺北市大同區大有里安西街21巷1~30號
820,自行車竊盜,2017-03-05,08,10,臺北市信義區五全里永吉路278巷57弄1~30號
821,自行車竊盜,2017-03-07,00,02,臺北市大安區義安里信義路4段186巷
822,自行車竊盜,2017-03-08,00,02,臺北市南港區中南里市民大道8段541~570號
823,自行車竊盜,2017-03-11,16,18,臺北市北投區石牌里西安街1段(明德捷運站旁腳踏車停車格)
824,自行車竊盜,2017-03-12,08,10,臺北市文山區政大里020鄰萬壽路61~90號
825,自行車竊盜,2017-03-13,22,24,臺北市內湖區成功路2段115巷47弄31~60號
826,自行車竊盜,2017-03-14,14,16,臺北市萬華區康定路271~300號
827,自行車竊盜,2017-03-15,12,14,臺北市大安區龍泉里泰順街44巷1~30號
828,自行車竊盜,2017-03-15,16,18,臺北市大同區隆和里延平北路3段(景化街口)
829,自行車竊盜,2017-03-16,10,12,臺北市南港區東明里南港路2段31~60號
830,自行車竊盜,2017-03-17,12,14,臺北市大安區學府里羅斯福路4段1~30號
831,自行車竊盜,2017-03-22,14,16,臺北市大同區保安里重慶北路3段313巷1~30號
832,自行車竊盜,2017-03-22,20,22,臺北市北投區桃源里中央北路3段53巷1~30號
833,自行車竊盜,2017-03-25,18,20,臺北市大安區學府里羅斯福路4段113巷1~30號
834,自行車竊盜,2017-03-28,18,20,臺北市士林區義信里1鄰中山北路5段61~90號
835,自行車竊盜,2017-03-29,12,14,臺北市大同區保安里承德路3段(庫倫街)
836,自行車竊盜,2017-04-01,02,04,臺北市中正區東門里仁愛路1段18巷
837,自行車竊盜,2017-04-01,20,22,臺北市北投區建民里文林北路31~60號
838,自行車竊盜,2017-04-02,08,10,臺北市大安區光明里信義路與杭州南路口
839,自行車竊盜,2017-04-03,14,16,臺北市士林區承德里中山北路5段61~90號
840,自行車竊盜,2017-04-03,18,20,臺北市大安區黎和里和平東路3段346巷1~30號
841,自行車竊盜,2017-04-04,20,22,臺北市南港區中南里忠孝東路7段511~540號
842,自行車竊盜,2017-04-05,10,12,臺北市萬華區德昌街185巷1~30號
843,自行車竊盜,2017-04-06,14,16,臺北市中山區復興北路421~450號
844,自行車竊盜,2017-04-08,18,20,臺北市內湖區內湖路一段285巷口捷運西湖站旁自行車停
845,自行車竊盜,2017-04-08,20,22,臺北市北投區吉利里致遠二路113巷1~30號
846,自行車竊盜,2017-04-10,22,24,臺北市大安區德安里四維路1~30號
847,自行車竊盜,2017-04-13,16,18,臺北市大安區芳和里和平東路3段151~180號
848,自行車竊盜,2017-04-15,14,16,臺北市信義區安康里信義路(象山捷運站1號
849,自行車竊盜,2017-04-16,00,02,臺北市大安區龍坡里泰順街31~60號
850,自行車竊盜,2017-04-16,02,04,臺北市松山區八德路3段74巷14弄31~60號
851,自行車竊盜,2017-04-20,18,20,臺北市中山區新生北路3段1~30號
852,自行車竊盜,2017-04-21,22,24,臺北市大安區芳和里樂業街108巷1~30號
853,自行車竊盜,2017-04-23,16,18,臺北市信義區松壽路1~30號
854,自行車竊盜,2017-04-24,14,16,臺北市大安區學府里羅斯福路4段1~30號
855,自行車竊盜,2017-04-27,06,08,臺北市大安區古莊里羅斯福路2段61~90號
856,自行車竊盜,2017-05-01,02,04,臺北市中山區復興北路421~450號
857,自行車竊盜,2017-05-02,08,10,臺北市北投區榮光里西安街1段313巷1~30號
858,自行車竊盜,2017-05-03,22,24,臺北市南港區西新里南港路3段106巷5弄1~30號
